"Year","Country","Disease","Parasite","Host","Cases","Deaths","Destroyed","Slaughtered","HostOrder","SR","EvoIso","Taxonomic_Range","ParaType","ParaFamily","Vector","EnviroRestingStage","AvianReservoir","Reproduction","WOK_citations","WOK_citations_noHuman","latitude","gdp","gdp_pcap"
2006,"Kenya","Brucella abortus","Brucella_abortus","Bos_taurus",8,0,0,0,"ungulate",14,86.6307692307692,4,"bacteria","Brucellaceae",0,0,0,1,10632,8325,-1.27975,33055910515.1447,855.11060525688
2006,"Kenya","Brucella abortus","Brucella_abortus","Ovis_aries",1,0,0,0,"ungulate",14,89.6,4,"bacteria","Brucellaceae",0,0,0,1,10632,8325,-1.27975,33055910515.1447,855.11060525688
2006,"Kenya","Bovine genital campylobacteriosis","Campylobacter_fetus","Bos_taurus",5,0,0,0,"ungulate",5,131.4,1,"bacteria","Campylobacteraceae",0,0,0,1,3858,2295,-1.27975,33055910515.1447,855.11060525688
2006,"Kuwait","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Bos_taurus",127,0,0,0,"ungulate",21,61.88,4,"virus","Picornaviridae",0,0,0,1,18031,14934,29.3721,117104578394.199,42838.3191337125
2006,"Kuwait","Bovine tuberculosis","Mycobacterium_bovis","Bos_taurus",212,0,0,0,"ungulate",41,120.25,5,"bacteria","Mycobacteriaceae",0,0,0,1,25901,15205,29.3721,117104578394.199,42838.3191337125
2006,"Kyrgyz Republic","Anthrax","Bacillus_anthracis","Bos_taurus",6,6,0,0,"ungulate",39,100.215789473684,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,42.8851,4274161005.73096,797.567211845134
2006,"Kyrgyz Republic","Rabies","Lyssavirus_rabies virus","Bos_taurus",21,21,0,0,"ungulate",130,161.818604651163,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,42.8851,4274161005.73096,797.567211845134
2006,"Kyrgyz Republic","Rabies","Lyssavirus_rabies virus","Canis_lupus",41,41,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,42.8851,4274161005.73096,797.567211845134
2006,"Lesotho","Bluetongue","Orbivirus_bluetongue virus","Ovis_aries",43,1,0,0,"ungulate",29,62.9785714285714,4,"virus","Reoviridae",1,0,0,0,6120,5546,-29.5208,2034511864.05276,1027.18886952185
2006,"Lesotho","Anthrax","Bacillus_anthracis","Bos_taurus",70,70,0,0,"ungulate",39,100.215789473684,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,-29.5208,2034511864.05276,1027.18886952185
2006,"Lesotho","Anthrax","Bacillus_anthracis","Capra_hircus",10,10,0,0,"ungulate",39,99.678947368421,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,-29.5208,2034511864.05276,1027.18886952185
2006,"Lesotho","Anthrax","Bacillus_anthracis","Equus_caballus",38,38,0,0,"ungulate",39,159.394736842105,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,-29.5208,2034511864.05276,1027.18886952185
2006,"Lesotho","Anthrax","Bacillus_anthracis","Ovis_aries",50,50,0,0,"ungulate",39,99.678947368421,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,-29.5208,2034511864.05276,1027.18886952185
2006,"Lesotho","Anthrax","Bacillus_anthracis","Sus_scrofa",10,10,0,0,"ungulate",39,141.805263157895,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,-29.5208,2034511864.05276,1027.18886952185
2006,"Lesotho","Rabies","Lyssavirus_rabies virus","Ovis_aries",1,1,0,0,"ungulate",130,161.928682170543,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-29.5208,2034511864.05276,1027.18886952185
2006,"Lesotho","Lumpy skin disease","Capripoxvirus_lumpy skin disease virus","Bos_taurus",5,0,0,0,"ungulate",5,49.05,2,"virus","Poxviridae",1,0,0,0,521,465,-29.5208,2034511864.05276,1027.18886952185
2006,"Lesotho","Bovine anaplasmosis","Anaplasma_marginale","Capra_hircus",1,0,0,0,"ungulate",19,72.0777777777778,4,"bacteria","Ehrlichiaceae",1,0,0,0,3091,2749,-29.5208,2034511864.05276,1027.18886952185
2006,"Lesotho","African horse sickness","Orbivirus_african horse sickness virus","Equus_caballus",9,3,0,0,"ungulate",6,90.72,2,"virus","Reoviridae",1,0,0,0,1251,1115,-29.5208,2034511864.05276,1027.18886952185
2006,"Lithuania","Rabies","Lyssavirus_rabies virus","Bos_taurus",137,137,0,0,"ungulate",130,161.818604651163,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,54.6896,37432311110.8182,11794.6091352223
2006,"Lithuania","Rabies","Lyssavirus_rabies virus","Canis_lupus",111,111,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,54.6896,37432311110.8182,11794.6091352223
2006,"Lithuania","Rabies","Lyssavirus_rabies virus","Equus_caballus",9,9,0,0,"ungulate",130,170.807751937984,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,54.6896,37432311110.8182,11794.6091352223
2006,"Lithuania","Rabies","Lyssavirus_rabies virus","Felis_silvestris",88,88,0,0,"carnivore",130,143.62480620155,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,54.6896,37432311110.8182,11794.6091352223
2006,"Lithuania","Inf.bov.rhinotracheit. (IBR/IPV)","Varicellovirus_bovine herpesvirus 1","Bos_taurus",608,0,0,0,"ungulate",32,60.6064516129032,4,"virus","Herpesviridae",0,0,0,1,2702,2482,54.6896,37432311110.8182,11794.6091352223
2006,"Lithuania","Bovine viral diarrhoea","Pestivirus_bovine viral diarrhea virus","Bos_taurus",267,0,0,0,"ungulate",41,61.785,4,"virus","Flaviviridae",0,0,0,1,2395,2157,54.6896,37432311110.8182,11794.6091352223
2006,"Lithuania","Porcine reproductive respiratory syndrome","Arterivirus_porcine reproductive and respiratory syndrome virus","Sus_scrofa",189,0,0,0,"ungulate",1,0,1,"virus","Arteriviridae",0,0,0,1,139,118,54.6896,37432311110.8182,11794.6091352223
2006,"Madagascar","Rabies","Lyssavirus_rabies virus","Canis_lupus",83,83,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-20.4667,7783443751.07759,386.80049663873
2006,"Malaysia","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Bos_taurus",1430,1,0,0,"ungulate",21,61.88,4,"virus","Picornaviridae",0,0,0,1,18031,14934,3.12433,212258949499.038,7756.41735935535
2006,"Malaysia","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Bubalus_bubalis",20,0,0,0,"ungulate",21,63.83,4,"virus","Picornaviridae",0,0,0,1,18031,14934,3.12433,212258949499.038,7756.41735935535
2006,"Malaysia","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Sus_scrofa",5,0,0,0,"ungulate",21,122.42,4,"virus","Picornaviridae",0,0,0,1,18031,14934,3.12433,212258949499.038,7756.41735935535
2006,"Malaysia","Paratuberculosis","Mycobacterium_avium paratuberculosis","Bos_taurus",32,0,0,0,"ungulate",11,106.52,5,"bacteria","Mycobacteriaceae",0,0,0,1,8592,7095,3.12433,212258949499.038,7756.41735935535
2006,"Malaysia","Paratuberculosis","Mycobacterium_avium paratuberculosis","Capra_hircus",5,0,0,0,"ungulate",11,109.74,5,"bacteria","Mycobacteriaceae",0,0,0,1,8592,7095,3.12433,212258949499.038,7756.41735935535
2006,"Malaysia","Bovine anaplasmosis","Anaplasma_marginale","Bos_taurus",1,1,0,0,"ungulate",19,67.9,4,"bacteria","Ehrlichiaceae",1,0,0,0,3091,2749,3.12433,212258949499.038,7756.41735935535
2006,"Malaysia","Haemorrhagic septicaemia","Pasteurella_multocida","Bos_taurus",6,6,0,0,"ungulate",28,117.985185185185,6,"bacteria","Pasteurellaceae",0,0,1,0,9222,8113,3.12433,212258949499.038,7756.41735935535
2006,"Malaysia","Haemorrhagic septicaemia","Pasteurella_multocida","Bubalus_bubalis",7,0,0,0,"ungulate",28,119.925925925926,6,"bacteria","Pasteurellaceae",0,0,1,0,9222,8113,3.12433,212258949499.038,7756.41735935535
2006,"Mauritania","Rift Valley fever","Phlebovirus_rift valley fever virus","Bos_taurus",6,0,0,0,"ungulate",14,115.553846153846,4,"virus","Phenuiviridae",1,0,0,0,3629,2434,18.2367,3682768616.98907,1067.9928401515
2006,"Moldova","Anthrax","Bacillus_anthracis","Bos_taurus",1,1,0,0,"ungulate",39,100.215789473684,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,47.0167,5016971963.99766,1405.12775851339
2006,"Moldova","Anthrax","Bacillus_anthracis","Sus_scrofa",1,1,0,0,"ungulate",39,141.805263157895,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,47.0167,5016971963.99766,1405.12775851339
2006,"Moldova","Aujeszkys disease","Varicellovirus_suid herpesvirus 1","Sus_scrofa",3,3,0,0,"ungulate",8,159.485714285714,5,"virus","Herpesviridae",0,0,0,1,1470,1372,47.0167,5016971963.99766,1405.12775851339
2006,"Moldova","Rabies","Lyssavirus_rabies virus","Bos_taurus",2,2,0,0,"ungulate",130,161.818604651163,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,47.0167,5016971963.99766,1405.12775851339
2006,"Moldova","Rabies","Lyssavirus_rabies virus","Canis_lupus",8,8,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,47.0167,5016971963.99766,1405.12775851339
2006,"Moldova","Rabies","Lyssavirus_rabies virus","Capra_hircus",2,2,0,0,"ungulate",130,161.928682170543,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,47.0167,5016971963.99766,1405.12775851339
2006,"Moldova","Rabies","Lyssavirus_rabies virus","Felis_silvestris",2,2,0,0,"carnivore",130,143.62480620155,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,47.0167,5016971963.99766,1405.12775851339
2006,"Morocco","Rabies","Lyssavirus_rabies virus","Capra_hircus",6,6,0,0,"ungulate",130,161.928682170543,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,33.9905,84288169464.8615,2636.06789082004
2006,"Morocco","Rabies","Lyssavirus_rabies virus","Camelus_dromedarius",1,1,0,0,"ungulate",130,166.167441860465,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,33.9905,84288169464.8615,2636.06789082004
2006,"Morocco","Rabies","Lyssavirus_rabies virus","Felis_silvestris",16,16,0,0,"carnivore",130,143.62480620155,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,33.9905,84288169464.8615,2636.06789082004
2006,"Morocco","Rabies","Lyssavirus_rabies virus","Ovis_aries",10,10,0,0,"ungulate",130,161.928682170543,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,33.9905,84288169464.8615,2636.06789082004
2006,"Mozambique","Echinococcosis","Echinococcus_granulosus","Bos_taurus",225,0,0,0,"ungulate",22,122.371428571429,5,"helminth","Taeniidae",0,0,0,0,27139,11567,-25.9664,10156372650.4214,438.656111941066
2006,"Mozambique","Heartwater","Ehrlichia_ruminantium","Bos_taurus",3,3,0,0,"ungulate",10,99.8666666666667,6,"bacteria","Rickettsiaceae",1,0,0,0,1112,966,-25.9664,10156372650.4214,438.656111941066
2006,"Mozambique","Heartwater","Ehrlichia_ruminantium","Capra_hircus",3,2,0,0,"ungulate",10,95.2888888888889,6,"bacteria","Rickettsiaceae",1,0,0,0,1112,966,-25.9664,10156372650.4214,438.656111941066
2006,"Mozambique","Rabies","Lyssavirus_rabies virus","Bos_taurus",1,1,0,0,"ungulate",130,161.818604651163,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-25.9664,10156372650.4214,438.656111941066
2006,"Mozambique","Rabies","Lyssavirus_rabies virus","Canis_lupus",6,6,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-25.9664,10156372650.4214,438.656111941066
2006,"Mozambique","Brucella abortus","Brucella_abortus","Bos_taurus",473,0,0,0,"ungulate",14,86.6307692307692,4,"bacteria","Brucellaceae",0,0,0,1,10632,8325,-25.9664,10156372650.4214,438.656111941066
2006,"Mozambique","Lumpy skin disease","Capripoxvirus_lumpy skin disease virus","Bos_taurus",376,10,0,0,"ungulate",5,49.05,2,"virus","Poxviridae",1,0,0,0,521,465,-25.9664,10156372650.4214,438.656111941066
2006,"Mozambique","Bovine anaplasmosis","Anaplasma_marginale","Bos_taurus",571,0,0,0,"ungulate",19,67.9,4,"bacteria","Ehrlichiaceae",1,0,0,0,3091,2749,-25.9664,10156372650.4214,438.656111941066
2006,"Myanmar","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Bos_taurus",2258,18,0,0,"ungulate",21,61.88,4,"virus","Picornaviridae",0,0,0,1,18031,14934,21.914,32136982645.7309,625.284616566637
2006,"Myanmar","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Bubalus_bubalis",14,0,0,0,"ungulate",21,63.83,4,"virus","Picornaviridae",0,0,0,1,18031,14934,21.914,32136982645.7309,625.284616566637
2006,"Myanmar","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Sus_scrofa",34,0,0,0,"ungulate",21,122.42,4,"virus","Picornaviridae",0,0,0,1,18031,14934,21.914,32136982645.7309,625.284616566637
2006,"Myanmar","Anthrax","Bacillus_anthracis","Bos_taurus",93,66,0,0,"ungulate",39,100.215789473684,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,21.914,32136982645.7309,625.284616566637
2006,"Myanmar","Echinococcosis","Echinococcus_granulosus","Capra_hircus",1,1,0,0,"ungulate",22,123.904761904762,5,"helminth","Taeniidae",0,0,0,0,27139,11567,21.914,32136982645.7309,625.284616566637
2006,"Myanmar","Rabies","Lyssavirus_rabies virus","Canis_lupus",2,2,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,21.914,32136982645.7309,625.284616566637
2006,"Myanmar","Brucella abortus","Brucella_abortus","Bos_taurus",26,0,0,0,"ungulate",14,86.6307692307692,4,"bacteria","Brucellaceae",0,0,0,1,10632,8325,21.914,32136982645.7309,625.284616566637
2006,"Myanmar","Haemorrhagic septicaemia","Pasteurella_multocida","Bos_taurus",14,13,0,0,"ungulate",28,117.985185185185,6,"bacteria","Pasteurellaceae",0,0,1,0,9222,8113,21.914,32136982645.7309,625.284616566637
2006,"Myanmar","Classical swine fever","Pestivirus_classical swine fever virus","Sus_scrofa",5,5,0,0,"ungulate",4,94.0666666666667,3,"virus","Flaviviridae",0,0,0,1,5511,4886,21.914,32136982645.7309,625.284616566637
2006,"Myanmar","Surra (Trypanosoma evansi)","Trypanosoma_evansi","Equus_caballus",10,0,0,0,"ungulate",18,173.2,5,"protozoa","Trypanosomatidae",1,0,0,0,2677,2358,21.914,32136982645.7309,625.284616566637
2006,"Namibia","Bluetongue","Orbivirus_bluetongue virus","Ovis_aries",8,5,0,0,"ungulate",29,62.9785714285714,4,"virus","Reoviridae",1,0,0,0,6120,5546,-22.5648,9290809896.39965,4354.40429272477
2006,"Namibia","Anthrax","Bacillus_anthracis","Bos_taurus",4,0,0,0,"ungulate",39,100.215789473684,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,-22.5648,9290809896.39965,4354.40429272477
2006,"Namibia","Heartwater","Ehrlichia_ruminantium","Capra_hircus",5,5,0,0,"ungulate",10,95.2888888888889,6,"bacteria","Rickettsiaceae",1,0,0,0,1112,966,-22.5648,9290809896.39965,4354.40429272477
2006,"Namibia","Rabies","Lyssavirus_rabies virus","Bos_taurus",75,75,0,0,"ungulate",130,161.818604651163,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-22.5648,9290809896.39965,4354.40429272477
2006,"Namibia","Rabies","Lyssavirus_rabies virus","Canis_lupus",91,91,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-22.5648,9290809896.39965,4354.40429272477
2006,"Namibia","Rabies","Lyssavirus_rabies virus","Capra_hircus",18,18,0,0,"ungulate",130,161.928682170543,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-22.5648,9290809896.39965,4354.40429272477
2006,"Namibia","Rabies","Lyssavirus_rabies virus","Equus_caballus",2,2,0,0,"ungulate",130,170.807751937984,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-22.5648,9290809896.39965,4354.40429272477
2006,"Namibia","Rabies","Lyssavirus_rabies virus","Felis_silvestris",18,18,0,0,"carnivore",130,143.62480620155,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-22.5648,9290809896.39965,4354.40429272477
2006,"Namibia","Rabies","Lyssavirus_rabies virus","Ovis_aries",2,2,0,0,"ungulate",130,161.928682170543,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-22.5648,9290809896.39965,4354.40429272477
2006,"Namibia","Rabies","Lyssavirus_rabies virus","Sus_scrofa",4,4,0,0,"ungulate",130,167.350387596899,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-22.5648,9290809896.39965,4354.40429272477
2006,"Namibia","Brucella abortus","Brucella_abortus","Bos_taurus",15,0,0,0,"ungulate",14,86.6307692307692,4,"bacteria","Brucellaceae",0,0,0,1,10632,8325,-22.5648,9290809896.39965,4354.40429272477
2006,"Namibia","Contagious bov. pleuropneumonia","Mycoplasma_mycoides","Bos_taurus",39,17,0,0,"ungulate",8,50.7428571428571,4,"bacteria","Mycoplasmataceae",0,0,0,0,2025,1862,-22.5648,9290809896.39965,4354.40429272477
2006,"Namibia","Lumpy skin disease","Capripoxvirus_lumpy skin disease virus","Bos_taurus",111,4,0,0,"ungulate",5,49.05,2,"virus","Poxviridae",1,0,0,0,521,465,-22.5648,9290809896.39965,4354.40429272477
2006,"Namibia","Bovine anaplasmosis","Anaplasma_marginale","Bos_taurus",29,19,0,0,"ungulate",19,67.9,4,"bacteria","Ehrlichiaceae",1,0,0,0,3091,2749,-22.5648,9290809896.39965,4354.40429272477
2006,"Namibia","Bovine genital campylobacteriosis","Campylobacter_fetus","Bos_taurus",5,0,0,0,"ungulate",5,131.4,1,"bacteria","Campylobacteraceae",0,0,0,1,3858,2295,-22.5648,9290809896.39965,4354.40429272477
2006,"Namibia","Inf.bov.rhinotracheit. (IBR/IPV)","Varicellovirus_bovine herpesvirus 1","Bos_taurus",10,0,0,0,"ungulate",32,60.6064516129032,4,"virus","Herpesviridae",0,0,0,1,2702,2482,-22.5648,9290809896.39965,4354.40429272477
2006,"Namibia","Ovine epididymitis (B. ovis)","Brucella_ovis","Ovis_aries",48,0,0,0,"ungulate",4,44.6,1,"bacteria","Brucellaceae",0,0,0,1,979,835,-22.5648,9290809896.39965,4354.40429272477
2006,"Namibia","Enzootic abortion (chlamydiosis)","Chlamydophila_abortus","Capra_hircus",200,147,0,0,"ungulate",12,62.3272727272727,5,"bacteria","Chlamydiaceae",0,0,0,0,457,349,-22.5648,9290809896.39965,4354.40429272477
2006,"Namibia","Enzootic abortion (chlamydiosis)","Chlamydophila_abortus","Ovis_aries",69,27,0,0,"ungulate",12,62.3272727272727,5,"bacteria","Chlamydiaceae",0,0,0,0,457,349,-22.5648,9290809896.39965,4354.40429272477
2006,"Namibia","African horse sickness","Orbivirus_african horse sickness virus","Equus_caballus",12,12,0,0,"ungulate",6,90.72,2,"virus","Reoviridae",1,0,0,0,1251,1115,-22.5648,9290809896.39965,4354.40429272477
2006,"Namibia","Dourine","Trypanosoma_equiperdum","Equus_caballus",21,0,0,0,"ungulate",1,0,2,"protozoa","Trypanosomatidae",0,0,0,1,1193,1001,-22.5648,9290809896.39965,4354.40429272477
2006,"Nepal","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Bos_taurus",6988,42,0,0,"ungulate",21,61.88,4,"virus","Picornaviridae",0,0,0,1,18031,14934,27.6939,12536120258.6211,473.49487993532
2006,"Nepal","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Bubalus_bubalis",3967,3,0,0,"ungulate",21,63.83,4,"virus","Picornaviridae",0,0,0,1,18031,14934,27.6939,12536120258.6211,473.49487993532
2006,"Nepal","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Capra_hircus",6359,54,0,0,"ungulate",21,63.48,4,"virus","Picornaviridae",0,0,0,1,18031,14934,27.6939,12536120258.6211,473.49487993532
2006,"Nepal","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Ovis_aries",92,6,0,0,"ungulate",21,63.48,4,"virus","Picornaviridae",0,0,0,1,18031,14934,27.6939,12536120258.6211,473.49487993532
2006,"Nepal","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Sus_scrofa",18,0,0,0,"ungulate",21,122.42,4,"virus","Picornaviridae",0,0,0,1,18031,14934,27.6939,12536120258.6211,473.49487993532
2006,"Nepal","Rabies","Lyssavirus_rabies virus","Bos_taurus",58,58,0,0,"ungulate",130,161.818604651163,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,27.6939,12536120258.6211,473.49487993532
2006,"Nepal","Rabies","Lyssavirus_rabies virus","Bubalus_bubalis",40,40,0,0,"ungulate",130,161.716279069767,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,27.6939,12536120258.6211,473.49487993532
2006,"Nepal","Rabies","Lyssavirus_rabies virus","Canis_lupus",44,44,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,27.6939,12536120258.6211,473.49487993532
2006,"Nepal","Rabies","Lyssavirus_rabies virus","Capra_hircus",8,8,0,0,"ungulate",130,161.928682170543,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,27.6939,12536120258.6211,473.49487993532
2006,"Nepal","Rabies","Lyssavirus_rabies virus","Equus_caballus",3,3,0,0,"ungulate",130,170.807751937984,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,27.6939,12536120258.6211,473.49487993532
2006,"Nepal","Bovine anaplasmosis","Anaplasma_marginale","Bubalus_bubalis",1,0,0,0,"ungulate",19,70.0777777777778,4,"bacteria","Ehrlichiaceae",1,0,0,0,3091,2749,27.6939,12536120258.6211,473.49487993532
2006,"Nepal","Bovine anaplasmosis","Anaplasma_marginale","Capra_hircus",28,0,0,0,"ungulate",19,72.0777777777778,4,"bacteria","Ehrlichiaceae",1,0,0,0,3091,2749,27.6939,12536120258.6211,473.49487993532
2006,"Nepal","Haemorrhagic septicaemia","Pasteurella_multocida","Bos_taurus",1233,152,0,0,"ungulate",28,117.985185185185,6,"bacteria","Pasteurellaceae",0,0,1,0,9222,8113,27.6939,12536120258.6211,473.49487993532
2006,"Nepal","Haemorrhagic septicaemia","Pasteurella_multocida","Bubalus_bubalis",1245,141,0,0,"ungulate",28,119.925925925926,6,"bacteria","Pasteurellaceae",0,0,1,0,9222,8113,27.6939,12536120258.6211,473.49487993532
2006,"Nepal","Peste des petits ruminants","Morbillivirus_peste-des-petits-ruminants virus","Capra_hircus",6746,1454,0,0,"ungulate",8,79.1428571428571,4,"virus","Paramyxoviridae",0,0,0,0,1180,1096,27.6939,12536120258.6211,473.49487993532
2006,"Nepal","Peste des petits ruminants","Morbillivirus_peste-des-petits-ruminants virus","Ovis_aries",52,52,0,0,"ungulate",8,81.3142857142857,4,"virus","Paramyxoviridae",0,0,0,0,1180,1096,27.6939,12536120258.6211,473.49487993532
